Date,east,north,vertical,e_std,n_std,v_std
2007-12-07,,,,,,
2007-12-08,,,,,,
2007-12-09,,,,,,
2007-12-10,,,,,,
2007-12-11,,,,,,
2007-12-12,,,,,,
2007-12-13,,,,,,
2007-12-14,,,,,,
2007-12-15,,,,,,
2007-12-16,,,,,,
2007-12-17,,,,,,
2007-12-18,,,,,,
2007-12-19,,,,,,
2007-12-20,,,,,,
2007-12-21,,,,,,
2007-12-22,,,,,,
2007-12-23,,,,,,
2007-12-24,,,,,,
2007-12-25,,,,,,
2007-12-26,,,,,,
2007-12-27,,,,,,
2007-12-28,,,,,,
2007-12-29,,,,,,
2007-12-30,,,,,,
2007-12-31,,,,,,
2008-01-01,,,,,,
2008-01-02,,,,,,
2008-01-03,,,,,,
2008-01-04,,,,,,
2008-01-05,,,,,,
2008-01-06,,,,,,
2008-01-07,,,,,,
2008-01-08,,,,,,
2008-01-09,,,,,,
2008-01-10,,,,,,
2008-01-11,,,,,,
2008-01-12,,,,,,
2008-01-13,,,,,,
2008-01-14,,,,,,
2008-01-15,,,,,,
2008-01-16,,,,,,
2008-01-17,,,,,,
2008-01-18,,,,,,
2008-01-19,,,,,,
2008-01-20,,,,,,
2008-01-21,,,,,,
2008-01-22,,,,,,
2008-01-23,,,,,,
2008-01-24,,,,,,
2008-01-25,,,,,,
2008-01-26,,,,,,
2008-01-27,,,,,,
2008-01-28,,,,,,
2008-01-29,,,,,,
2008-01-30,,,,,,
2008-01-31,,,,,,
2008-02-01,,,,,,
2008-02-02,,,,,,
2008-02-03,,,,,,
2008-02-04,,,,,,
2008-02-05,,,,,,
2008-02-06,,,,,,
2008-02-07,,,,,,
2008-02-08,,,,,,
2008-02-09,,,,,,
2008-02-10,,,,,,
2008-02-11,,,,,,
2008-02-12,,,,,,
2008-02-13,,,,,,
2008-02-14,,,,,,
2008-02-15,,,,,,
2008-02-16,,,,,,
2008-02-17,,,,,,
2008-02-18,,,,,,
2008-02-19,,,,,,
2008-02-20,,,,,,
2008-02-21,,,,,,
2008-02-22,,,,,,
2008-02-23,,,,,,
2008-02-24,,,,,,
2008-02-25,,,,,,
2008-02-26,,,,,,
2008-02-27,,,,,,
2008-02-28,,,,,,
2008-02-29,,,,,,
2008-03-01,,,,,,
2008-03-02,,,,,,
2008-03-03,,,,,,
2008-03-04,,,,,,
2008-03-05,,,,,,
2008-03-06,,,,,,
2008-03-07,,,,,,
2008-03-08,,,,,,
2008-03-09,,,,,,
2008-03-10,,,,,,
2008-03-11,,,,,,
2008-03-12,,,,,,
2008-03-13,,,,,,
2008-03-14,,,,,,
2008-03-15,,,,,,
2008-03-16,,,,,,
2008-03-17,,,,,,
2008-03-18,,,,,,
2008-03-19,,,,,,
2008-03-20,,,,,,
2008-03-21,,,,,,
2008-03-22,,,,,,
2008-03-23,,,,,,
2008-03-24,,,,,,
2008-03-25,,,,,,
2008-03-26,,,,,,
2008-03-27,,,,,,
2008-03-28,,,,,,
2008-03-29,,,,,,
2008-03-30,,,,,,
2008-03-31,,,,,,
2008-04-01,,,,,,
2008-04-02,,,,,,
2008-04-03,,,,,,
2008-04-04,,,,,,
2008-04-05,,,,,,
2008-04-06,,,,,,
2008-04-07,,,,,,
2008-04-08,,,,,,
2008-04-09,,,,,,
2008-04-10,,,,,,
2008-04-11,,,,,,
2008-04-12,,,,,,
2008-04-13,,,,,,
2008-04-14,,,,,,
2008-04-15,,,,,,
2008-04-16,,,,,,
2008-04-17,,,,,,
2008-04-18,,,,,,
2008-04-19,,,,,,
2008-04-20,,,,,,
2008-04-21,,,,,,
2008-04-22,,,,,,
2008-04-23,,,,,,
2008-04-24,,,,,,
2008-04-25,,,,,,
2008-04-26,,,,,,
2008-04-27,,,,,,
2008-04-28,,,,,,
2008-04-29,,,,,,
2008-04-30,,,,,,
2008-05-01,,,,,,
2008-05-02,,,,,,
2008-05-03,,,,,,
2008-05-04,,,,,,
2008-05-05,,,,,,
2008-05-06,,,,,,
2008-05-07,,,,,,
2008-05-08,,,,,,
2008-05-09,,,,,,
2008-05-10,,,,,,
2008-05-11,,,,,,
2008-05-12,,,,,,
2008-05-13,,,,,,
2008-05-14,,,,,,
2008-05-15,,,,,,
2008-05-16,,,,,,
2008-05-17,,,,,,
2008-05-18,,,,,,
2008-05-19,,,,,,
2008-05-20,,,,,,
2008-05-21,,,,,,
2008-05-22,,,,,,
2008-05-23,,,,,,
2008-05-24,,,,,,
2008-05-25,,,,,,
2008-05-26,,,,,,
2008-05-27,,,,,,
2008-05-28,,,,,,
2008-05-29,,,,,,
2008-05-30,,,,,,
2008-05-31,,,,,,
2008-06-01,,,,,,
2008-06-02,,,,,,
2008-06-03,,,,,,
2008-06-04,,,,,,
2008-06-05,,,,,,
2008-06-06,,,,,,
2008-06-07,,,,,,
2008-06-08,,,,,,
2008-06-09,,,,,,
2008-06-10,,,,,,
2008-06-11,,,,,,
2008-06-12,,,,,,
2008-06-13,,,,,,
2008-06-14,,,,,,
2008-06-15,,,,,,
2008-06-16,,,,,,
2008-06-17,,,,,,
2008-06-18,,,,,,
2008-06-19,,,,,,
2008-06-20,,,,,,
2008-06-21,,,,,,
2008-06-22,,,,,,
2008-06-23,,,,,,
2008-06-24,,,,,,
2008-06-25,,,,,,
2008-06-26,,,,,,
2008-06-27,,,,,,
2008-06-28,,,,,,
2008-06-29,,,,,,
2008-06-30,,,,,,
2008-07-01,,,,,,
2008-07-02,,,,,,
2008-07-03,,,,,,
2008-07-04,,,,,,
2008-07-05,,,,,,
2008-07-06,,,,,,
2008-07-07,,,,,,
2008-07-08,,,,,,
2008-07-09,,,,,,
2008-07-10,,,,,,
2008-07-11,,,,,,
2008-07-12,,,,,,
2008-07-13,,,,,,
2008-07-14,,,,,,
2008-07-15,,,,,,
2008-07-16,,,,,,
2008-07-17,,,,,,
2008-07-18,,,,,,
2008-07-19,,,,,,
2008-07-20,,,,,,
2008-07-21,,,,,,
2008-07-22,,,,,,
2008-07-23,,,,,,
2008-07-24,,,,,,
2008-07-25,,,,,,
2008-07-26,,,,,,
2008-07-27,,,,,,
2008-07-28,,,,,,
2008-07-29,,,,,,
2008-07-30,,,,,,
2008-07-31,,,,,,
2008-08-01,,,,,,
2008-08-02,,,,,,
2008-08-03,,,,,,
2008-08-04,,,,,,
2008-08-05,,,,,,
2008-08-06,,,,,,
2008-08-07,,,,,,
2008-08-08,,,,,,
2008-08-09,,,,,,
2008-08-10,,,,,,
2008-08-11,,,,,,
2008-08-12,,,,,,
2008-08-13,,,,,,
2008-08-14,,,,,,
2008-08-15,,,,,,
2008-08-16,,,,,,
2008-08-17,,,,,,
2008-08-18,,,,,,
2008-08-19,,,,,,
2008-08-20,,,,,,
2008-08-21,,,,,,
2008-08-22,,,,,,
2008-08-23,,,,,,
2008-08-24,,,,,,
2008-08-25,,,,,,
2008-08-26,,,,,,
2008-08-27,,,,,,
2008-08-28,,,,,,
2008-08-29,,,,,,
2008-08-30,826.108,62.378,372.413,1.302,1.714,4.974
2008-08-31,826.0659999999999,62.137,363.87,0.7020000000000001,0.948,2.96
2008-09-01,826.3549999999999,59.882,364.55199999999996,0.699,0.9510000000000001,2.921
2008-09-02,826.718,61.6,360.81800000000004,0.703,0.9460000000000001,2.932
2008-09-03,825.342,60.476,364.207,0.703,0.9600000000000001,2.9139999999999997
2008-09-04,826.247,62.89,361.589,0.7380000000000001,1.012,3.088
2008-09-05,826.119,61.227,361.568,0.718,0.954,3.0140000000000002
2008-09-06,827.3430000000001,60.433,365.01,0.7060000000000001,0.9560000000000001,2.987
2008-09-07,827.813,61.862,365.89300000000003,0.71,0.957,2.9610000000000003
2008-09-08,826.213,63.733,363.65,0.704,0.9600000000000001,2.949
2008-09-09,826.063,61.746,365.525,0.696,0.973,2.928
2008-09-10,827.644,60.997,365.24600000000004,0.704,0.953,2.918
2008-09-11,828.2389999999999,62.213,366.977,0.71,0.95,2.972
2008-09-12,827.295,61.772,369.513,0.717,0.9560000000000001,3.0370000000000004
2008-09-13,826.254,62.332,365.65,0.708,0.967,2.954
2008-09-14,827.897,61.9,369.34099999999995,0.703,0.9560000000000001,2.924
2008-09-15,828.966,61.858000000000004,366.251,0.694,0.944,2.8939999999999997
2008-09-16,826.626,61.512,363.517,0.712,0.953,2.971
2008-09-17,829.878,63.195,366.998,0.728,0.99,3.058
2008-09-18,828.595,63.751000000000005,369.252,0.6849999999999999,0.9420000000000001,2.9139999999999997
2008-09-19,826.3589999999999,62.78,365.15799999999996,0.6880000000000001,0.9520000000000001,2.918
2008-09-20,827.875,62.596,371.319,0.691,0.95,2.908
2008-09-21,824.875,61.504999999999995,366.967,0.696,0.945,2.9619999999999997
2008-09-22,825.858,64.857,358.644,0.69,0.9380000000000001,2.899
2008-09-23,826.911,61.598,371.289,0.6980000000000001,0.954,2.956
2008-09-24,826.94,62.666,365.29699999999997,0.694,0.9560000000000001,2.964
2008-09-25,825.827,60.962,366.739,0.6980000000000001,0.955,2.991
2008-09-26,825.131,63.57300000000001,366.693,0.7,0.9430000000000001,2.933
2008-09-27,825.94,63.25699999999999,364.644,0.6980000000000001,0.9430000000000001,2.935
2008-09-28,825.0889999999999,62.74100000000001,361.043,0.699,0.969,2.956
2008-09-29,827.476,62.669000000000004,364.178,0.7,0.957,2.979
2008-09-30,825.6,63.025999999999996,360.948,0.699,0.9610000000000001,2.9979999999999998
2008-10-01,826.409,62.391000000000005,366.641,0.6920000000000001,0.9520000000000001,2.915
2008-10-02,826.619,62.693,368.07800000000003,0.7060000000000001,0.9560000000000001,2.958
