new_n,new_e,new_v,Date
-0.0003107376812499,-0.00014651767874999998,0.0018315229525,2006-03-31
-0.0005205173912499999,-0.0003867657775,0.0012296389775001,2006-04-01
-0.0001525799525,-0.00016051671375,-0.00042482520125,2006-04-02
-7.643281e-05,0.00026004124625,0.00088693197875,2006-04-03
-0.00041064825624999995,-0.00025435253125,0.001930854735,2006-04-04
-0.0007079706225,-0.00092077824375,0.0049944701737500005,2006-04-05
-0.00038091192750000003,-0.00060022328625,0.0019487474337499,2006-04-06
6.171606625000001e-05,7.34899999990001e-06,0.00129785342625,2006-04-07
-0.00039536826125000004,0.000176250725,0.00129958111625,2006-04-08
-0.00059418033125,-0.00020180721375,0.0007725927524999,2006-04-09
-0.000701744505,-0.00048782172000000004,0.00278971814,2006-04-10
-0.0006238123425,-0.00018755414875,0.003662599615,2006-04-11
-0.00072411965375,6.5405265e-05,0.0015594426974999999,2006-04-12
-0.00113267946625,-0.0005873752637499,0.0001247336425,2006-04-13
-0.0012132792712500002,-0.00105749969875,0.0030952418175,2006-04-14
-0.0012519443862500001,-0.0010026126175,0.00516069715375,2006-04-15
-0.00085405840625,-0.00045599534500000003,0.00425796720375,2006-04-16
-0.000576509565,-0.000852764595,0.00227971313125,2006-04-17
-8.450690749999999e-05,-0.00057182411125,-0.000733470895,2006-04-18
-1.091923625e-05,-0.00036583054250000004,-0.00014556151499989998,2006-04-19
-6.23555425e-05,-0.00048392926875,0.0007928896812500001,2006-04-20
-0.0001245011875,-0.00052878338625,0.0017358154575,2006-04-21
-3.7843923750000005e-05,-0.0006414187487500001,0.0016184539425,2006-04-22
0.0001585408325,-0.0006044047725,0.00018288814249999995,2006-04-23
4.1884894999999996e-05,-0.000452423345,-0.00034890117875000003,2006-04-24
-0.00012323705000000002,-0.0001931508425,0.00030539026,2006-04-25
0.00010654883749999997,-5.159292249999999e-05,0.0012962484499998998,2006-04-26
0.00019511151375,4.769793124999999e-05,0.0007658017974999999,2006-04-27
0.00010858314375000001,0.00015949255125,-0.0006911060125,2006-04-28
-6.852252375e-05,-7.796728750000006e-06,-0.00124988138,2006-04-29
0.00026728989375,1.5497033749999998e-05,-0.0010864251,2006-04-30
0.00056607943125,0.00024363499375,0.00010493941374999999,2006-05-01
0.0007644598575,7.865399999999996e-06,0.0005733118862499,2006-05-02
0.0006722269675,-0.00030985952,0.0013702824025,2006-05-03
0.0004992555725,-0.000441961195,0.00144427498625,2006-05-04
0.00024103665874989998,-0.00047047922249999997,0.0007307716462500001,2006-05-05
-0.00019799869375,-0.0006462170362499,0.00128350477875,2006-05-06
-0.00040342204625,-0.0005573030112499999,0.001580273325,2006-05-07
6.332818375e-05,-0.00053405076875,0.0017556271775,2006-05-08
0.0006350650312500001,-0.0005635587462499,0.00120478343125,2006-05-09
0.00084982015125,-0.00021572062499999997,-0.00011216558874999999,2006-05-10
0.00080013722,5.7869446250099994e-05,-0.00059562269,2006-05-11
0.0007484331825,-0.00014326832625,9.508101250000007e-06,2006-05-12
0.00067045812,5.2557321249999995e-05,-0.00061501704,2006-05-13
0.00089081525125,0.0003729522312499,-0.0021810925725,2006-05-14
0.00061857716125,0.00036442946625,-0.00189439558875,2006-05-15
0.00028662192499999997,-0.00012784510374999999,-0.00190401931,2006-05-16
0.000211386865,-0.00010950485374999999,-0.0009142509275,2006-05-17
0.00013642588375000002,-0.00012886692875,0.00033441388125,2006-05-18
-6.214282625000001e-05,-0.0002789646437499,0.00037258153,2006-05-19
-0.00021963033375,-0.0003531739275,0.0007852962362499999,2006-05-20
-0.00048360558750000005,-0.00024132081,0.0021206302775,2006-05-21
-0.00034560838875,0.00012172622375000003,0.0035192298412500002,2006-05-22
-7.506429499999998e-05,0.00044338393249999995,0.0003828006699999,2006-05-23
5.9045694999999996e-05,-0.00010694242875,-0.001581226975,2006-05-24
-0.0001931868825,-0.00093217029375,-0.00087710496125,2006-05-25
-0.00036131422125,-0.00128305434,0.0012709247525,2006-05-26
-0.00034900864,-0.00118586164125,0.002924446935,2006-05-27
-0.0001539198725,-0.00047715985125,0.0008159133349999999,2006-05-28
-1.5174718750000002e-05,-0.0001251885575,-0.00042745565125000003,2006-05-29
-0.00012759257499989998,-5.891781000000001e-05,-0.0014518905225,2006-05-30
-1.1561552499999995e-05,5.6995011250000015e-05,-0.00179984234625,2006-05-31
1.4908305000000008e-05,0.00015372525000000001,-0.0014349215100000002,2006-06-01
-5.53221725e-05,0.00023160195125000003,-0.00121533400625,2006-06-02
1.3313630000000016e-05,-0.00011503999125,-0.0011864914575,2006-06-03
-0.000135761195,-0.0004672531475,0.00029304140375,2006-06-04
-4.792056125000001e-05,-0.0004132127937499,0.001020213715,2006-06-05
0.00010648992875,-0.00010518028375,0.00071693674375,2006-06-06
0.0003006422825,-6.668705625e-05,-0.00015412084625000003,2006-06-07
0.00025138709,-5.120282125000001e-05,-0.0003980230799999,2006-06-08
0.0002987539275,-2.2195771249999998e-05,0.0002547051625,2006-06-09
0.000185290065,-0.00026559346125,0.00123841439125,2006-06-10
4.211033750000001e-05,-0.000347882705,0.00200654601375,2006-06-11
-6.385220625e-05,-0.0001109635925,0.001050881995,2006-06-12
-0.00024890280875,6.813701125e-05,-0.000609235445,2006-06-13
-0.00046593827875,-0.00018830565875000002,-0.0014501654425,2006-06-14
-0.0002981967025,-0.000406718615,-0.0003613509725,2006-06-15
-6.315473999999997e-05,-9.781431e-05,-0.00030157044874999997,2006-06-16
7.293906500000001e-05,-4.344300625e-05,-0.0002892170475,2006-06-17
5.453137374989999e-05,-2.2892646250000003e-05,0.0005137836612499999,2006-06-18
7.783432375000001e-05,-0.0003671328312499,0.0006209735075000001,2006-06-19
0.00016974200874990002,-0.0002635955075,-4.761346499999999e-05,2006-06-20
0.0003912961525,7.644681125e-05,-0.0004325678425,2006-06-21
0.0006528720949999,0.0006451767750000001,-0.0013509104399999998,2006-06-22
0.00084230806625,0.00072498015625,-0.00222212174375,2006-06-23
0.00083727610625,0.0006594178037499,-0.00286788399125,2006-06-24
0.00086977473625,0.00072837597125,-0.0030932389512499997,2006-06-25
0.0007379926112500001,0.00070577327625,-0.0019105633225,2006-06-26
0.00037011507375,0.00060194432,-0.0004518327312499,2006-06-27
0.00036000250625000004,0.00038664464749999997,-0.0006342729037500001,2006-06-28
0.00046738804625,0.00010521123625000005,-0.00170667377,2006-06-29
0.00048588635500000003,-0.00012033158375000005,-0.0018474377999999998,2006-06-30
0.00033163763625000003,-9.729674625000002e-05,-0.00094218695875,2006-07-01
0.000287458725,-0.00019160568,-0.00081686457375,2006-07-02
0.00028032454125,-5.07339275e-05,-0.00169800441875,2006-07-03
0.00027561063749999997,2.9280762500000007e-05,-0.00194999363875,2006-07-04
0.00027063564,0.00011842058749999998,-0.0015507993937499,2006-07-05
0.0002891100275,0.000370065605,-0.0013252183474999999,2006-07-06
0.00032557567375,0.00035818240375,-0.00273207184375,2006-07-07
0.00021976069375,0.00012907329250000003,-0.0023391364725,2006-07-08
0.00010360332499999999,-0.00012928222250000002,-0.000998599685,2006-07-09
-0.00010784942999999999,-0.00036137391250000005,0.00028322645125,2006-07-10
-0.00028946982625,-0.00019336376375,0.00017895332374989997,2006-07-11
-0.0003775116175,-0.00021609168874999997,1.0196598750000002e-05,2006-07-12
-0.00039979894875,-4.4495156249899995e-05,-0.00021431881500000007,2006-07-13
-0.00013490373,0.00016780292875,-3.352908999999999e-05,2006-07-14
8.88427975e-05,0.00029488238375,-0.0005010648012501001,2006-07-15
0.00026467398499999996,0.00017574564749999998,-0.00134940349375,2006-07-16
0.0003279519925,0.0001628995975,-0.0010387545975,2006-07-17
0.0002698438975,3.57643675e-05,-0.00064001971375,2006-07-18
0.00029209176625,3.927622500000011e-06,-0.0001613309075,2006-07-19
0.00029355965250000003,0.0003154221125001,-0.0007536365437501,2006-07-20
0.000530168525,0.00046819574250000004,-0.00160912731375,2006-07-21
0.00026052199,0.0004082607775,-0.0009934154825000001,2006-07-22
-4.3499325000000014e-05,0.0001884426575,0.00025076591250000006,2006-07-23
-0.00015226553499999998,-0.00013117201999999998,0.0012707997924998999,2006-07-24
-0.00011725658625,-0.00032718483250000004,0.00128447928,2006-07-25
1.5639996249999994e-05,-5.00159325e-05,2.431256125e-05,2006-07-26
2.7785530000000002e-05,0.00035082121624999997,-0.00014186677125,2006-07-27
-0.0003289827075,0.00017956068000000002,0.00011770633875000003,2006-07-28
-0.00064487676875,-0.000264517805,0.00022849801,2006-07-29
-0.00058908129875,-0.00041314098374999996,0.00075674203125,2006-07-30
-0.0006081926012499999,-0.0001461872775,0.00221857262125,2006-07-31
-0.00052640494625,0.00022604799625000003,0.0019517016312499999,2006-08-01
-0.00035301969375000004,0.0001965543725,2.684378749999981e-06,2006-08-02
-0.0004856759175,-8.1486635e-05,-9.374788999989999e-05,2006-08-03
-0.00048324380875,-0.00026495229000000003,-0.0001890709125,2006-08-04
-0.00028693077375,-0.00028112145999999996,-0.0006875380425000001,2006-08-05
-0.000274589,-4.098392374999999e-05,-0.00035094293125000005,2006-08-06
-0.00051063393125,-7.6919055e-05,-0.00036477826749999997,2006-08-07
-0.0006060572975,-8.622976499999998e-05,-0.00144522152375,2006-08-08
-0.00032500716,0.00011007337999999999,-0.0019336419550000001,2006-08-09
-0.00027911357,0.0001663148549999,-0.0008909552712499999,2006-08-10
-0.00035502087375000003,-9.352860375e-05,-0.00030737808875,2006-08-11
-0.00031430400750000003,-2.169174374999999e-05,0.00071576955,2006-08-12
-0.00021808383625,0.00016119183375,0.00041080683625,2006-08-13
-0.00033992867125,3.3060482499999995e-05,-0.0002538037487499,2006-08-14
-0.0003019530375,1.8263487500000015e-06,-0.000218623475,2006-08-15
-0.00024342664625,3.563514125e-05,-0.00029589924250000003,2006-08-16
-0.0001540105599999,-0.00010349579249999998,-0.0013764628899999999,2006-08-17
-0.00016692136,-8.466466875000001e-05,-0.00209243356125,2006-08-18
-0.00024263978,-0.00015989015374999997,-0.0015182315475,2006-08-19
-0.00012701988375,0.0003338135575,-0.00072417997625,2006-08-20
0.0001456292375,0.0006157541949999999,-0.00061537705375,2006-08-21
-9.221483125000001e-05,0.00057351727,-0.0010727746737499999,2006-08-22
-0.0001605785275,0.00020575079375,-0.00135751562375,2006-08-23
-2.0962676250000002e-05,-0.00021143907875000002,-0.000653548605,2006-08-24
0.00018561825125,-0.0002887155975,0.0004560914987501001,2006-08-25
0.00025006872250000003,0.00016243733125,0.00023092851625,2006-08-26
0.0002360336625,0.00038047753375,-0.00048999272375,2006-08-27
7.6705005e-05,0.00012543810249999998,-0.00025713741125000004,2006-08-28
-0.00012734825625,-0.000199194885,0.00036391908499999997,2006-08-29
0.00011197357125000001,1.7173053749999995e-05,0.00081095804125,2006-08-30
0.0005398994249999,0.00040628067375,0.00018739153999999998,2006-08-31
0.0005527957874999999,0.0003983313775,-0.0007632656825,2006-09-01
0.00032294765750000005,0.00034392319999999995,-0.0006578394962500001,2006-09-02
0.000310800265,0.0002745020575,-0.00012918625375,2006-09-03
0.00048209664375000003,0.00043881638125,-0.0008242151962500001,2006-09-04
0.00066296790125,0.0003799374125,-0.00281624254375,2006-09-05
0.00043725707499999995,0.00013621697125,-0.00255877221375,2006-09-06
0.0004584674675,-0.00012449132375,-0.0005392461075,2006-09-07
0.00018260418249999998,-0.00035117745625,0.00129362405875,2006-09-08
9.775275000000074e-07,-0.00038402897125,0.00078729980625,2006-09-09
0.00022833335875,0.00012824370375,0.00027050481625,2006-09-10
0.0002190662312501,0.00048074539375000003,-0.0005883638812500001,2006-09-11
0.0002899360825,0.00019547214375,-0.0011923363575,2006-09-12
0.00016903948125,-0.00016183399375,0.0003308493975,2006-09-13
-2.2930491249999988e-05,-0.0005725374612499999,0.00283428830125,2006-09-14
-7.037076375e-05,-0.0008099944562499999,0.00311678088125,2006-09-15
5.709807e-05,-0.00039088571125,0.0003540046125,2006-09-16
0.0001523410587499,0.00017008533375,-0.0008849696625,2006-09-17
-0.00020380960249999998,0.00037711367,-0.000587240745,2006-09-18
-0.00035046221375,9.7310795e-05,-0.0001030570025,2006-09-19
-0.0002824581025,-0.00028616900125,-0.00029918520625000003,2006-09-20
-0.0007465051525,-0.00058896668875,0.0015589094675,2006-09-21
-0.00030067014749999996,-0.0007062400125,0.0030780060037499998,2006-09-22
-5.121587875e-05,-0.00050979151375,0.0006467590137500001,2006-09-23
1.0576461249999988e-05,-0.00025280791,-0.0012576641225001,2006-09-24
0.00015727454375,0.00026637172875,-0.00142971183375,2006-09-25
0.00025226717,0.00029681772375,-0.0015989830237499998,2006-09-26
0.0002337311275,0.0002854193975,-0.00201352230375,2006-09-27
8.585257e-05,0.00029177982,-0.00162694092625,2006-09-28
-4.742222625e-05,0.00020280066000000002,8.299981250000006e-06,2006-09-29
-0.00016587340750000003,0.00018416531000000003,0.0012680183575,2006-09-30
-0.00020420862624999998,5.814069249999998e-05,0.0014157138024999,2006-10-01
-0.00017152035375,7.708416250000005e-06,0.00017575321625,2006-10-02
0.00017949621875,0.00015494821125,-0.0009601687275000001,2006-10-03
0.0002806783575,0.00033279688375,-0.00086827433,2006-10-04
9.348406375e-05,0.00019690358875000001,-0.00027942922124999997,2006-10-05
-0.00013406996375,-0.00016936544874999998,-0.00030866036625,2006-10-06
0.0001805638812499,-0.00028035155500000003,-0.00174960375375,2006-10-07
0.0006986408100000001,1.5802161249999988e-05,-0.00293068547625,2006-10-08
0.000896800095,0.00034878756124999996,-0.00147318584,2006-10-09
0.0007689607925,0.00034960983375,0.0008786066399999,2006-10-10
0.0005552418962499999,0.00012569702125,0.00078932049375,2006-10-11
0.0004548502575,-0.00023960779375,0.0008454708699999,2006-10-12
0.000469025085,-0.000196536905,0.00208561876625,2006-10-13
0.00049599677625,-0.000162132255,0.00251901958375,2006-10-14
0.00017678732875,-0.00026747168375,0.00395447025125,2006-10-15
0.00031706126375,-0.00044158376374999993,0.005129930615,2006-10-16
0.0007329413349999999,-0.00046822826749999996,0.0035954720325,2006-10-17
0.00053992953375,-0.00014042442875000002,-0.00011627507750000001,2006-10-18
0.0002905060775,-0.0002283450225,-0.00145498922625,2006-10-19
0.00061419315,-0.0004604069525,-0.0004304244525001,2006-10-20
0.00111567779125,6.121678625e-05,-0.00084695747375,2006-10-21
0.0007813283187499999,0.00028116580624999997,-0.0011030134525,2006-10-22
0.00036192233875000004,0.0001966173925,-0.000337999585,2006-10-23
0.00030834454,7.13553875e-05,0.00116318849375,2006-10-24
0.000554082375,-0.00016182940875,0.0004679308675,2006-10-25
0.0005530468375,0.00020231311999999998,-0.0023722099162499,2006-10-26
0.00047018643499999993,0.0004902627437499999,-0.0046288536675,2006-10-27
0.00027376628625,0.00042830217374989997,-0.0033738850387500002,2006-10-28
3.808341249999993e-06,-0.0003113891825,-0.00010068889125,2006-10-29
0.00033454815375,-0.00071201196625,0.00040584731125000004,2006-10-30
0.0007003117725,0.000162138685,5.085406375e-05,2006-10-31
0.00081971831,0.00090629538125,-0.00047637046375000004,2006-11-01
0.000334315085,0.0009523269324999999,-0.0002974292725000001,2006-11-02
0.000123645735,0.00054343210125,-0.00028979396249999994,2006-11-03
0.00036471211624999997,0.00031358824375,-0.0017887324587499,2006-11-04
0.000391446865,0.00040112785874999997,-0.0031392748349999998,2006-11-05
0.00019782391749999999,0.00030316001875000005,-0.0039892653137500005,2006-11-06
-0.00046426318,6.710709e-05,-0.00172883176,2006-11-07
-0.00047261915,-0.0005266227262499999,0.0021512528550000003,2006-11-08
-0.00027394329125,-0.0005800904112499999,0.0017702994062500001,2006-11-09
0.000193026975,4.7137745000000004e-05,-0.00106692809,2006-11-10
-0.0003237778575,8.446039999999999e-05,5.844278250000004e-05,2006-11-11
-1.2109081249999996e-05,9.0406865e-05,-0.00079052579375,2006-11-12
-0.00054825157375,-0.0001438604575,0.001358675245,2006-11-13
-0.00030118223,-0.00083453006875,0.0017451702137500002,2006-11-14
-0.00012314972125,-0.00028829219749999997,-7.508597875000001e-05,2006-11-15
-0.0006940370174999,-0.00024928401875000004,0.00197488480125,2006-11-16
-8.07562775e-05,1.2875001249999996e-05,0.00063854057125,2006-11-17
0.00038822266874999995,0.00047490394499999995,-0.0009716149862500001,2006-11-18
0.00044133563499999996,0.00105053295,-0.0018978486275,2006-11-19
-1.1347324999999933e-06,0.00108473582,-0.0007237362462499,2006-11-20
-0.00018803639,0.0007387320074999999,0.00048894344125,2006-11-21
-0.00014575950124999997,0.00039310806750000003,-0.00021196463375,2006-11-22
0.00017389452125000002,3.789417375e-05,-0.0008461937324999,2006-11-23
0.00054132449125,0.000142748135,-0.00092334028125,2006-11-24
0.0005539488137499,0.00012044393625000001,0.00064755911375,2006-11-25
0.00033920291875,0.000145363765,0.0011355167562500002,2006-11-26
0.00016969397375000002,-0.0001949904912499,0.0023836471137500996,2006-11-27
0.00014360773125,-0.00046835072375,0.0018256452087497999,2006-11-28
0.000619046905,0.00013141290625,-0.00104492145,2006-11-29
0.00042242967625,0.00067329933125,-0.00352519827,2006-11-30
0.00075165988,0.0002492978275,-0.00377041781625,2006-12-01
0.00124443743875,0.00073810515,-0.0050995183775,2006-12-02
0.0011285209,0.001310638905,-0.0063569119000000006,2006-12-03
0.0004578916575,0.00107987010625,-0.00544209954375,2006-12-04
0.00017495870625,0.00066938332125,-0.0034941896875,2006-12-05
0.00039169702875,0.00087006218125,-0.00348622012,2006-12-06
0.0001227234225,0.00117506066125,-0.0036327060874999997,2006-12-07
-0.000456428605,0.000874488655,-0.0007397002375,2006-12-08
-0.0008531038712499999,-7.944692500000002e-06,0.0020004462925000003,2006-12-09
-0.00081824968,-0.00020155246375000001,0.00219007494875,2006-12-10
-0.0005964277562500001,0.00029873814875,-0.00201242633375,2006-12-11
-0.00077791941375,0.00031560510125,-0.0025058399475,2006-12-12
-0.00095636554,-2.4665421249999992e-05,-0.0016493613437499998,2006-12-13
-0.0008006551825000001,-0.00037730301125,7.72736062501e-05,2006-12-14
-0.00075407432875,-0.0006961174825,0.00256385690375,2006-12-15
4.356825875000001e-05,-0.0006318031075,0.00305957610875,2006-12-16
0.00020043715499999998,-0.000464279975,0.0017653798624999999,2006-12-17
0.00027646568375,2.5371853750000002e-05,-0.0022396997950000002,2006-12-18
-0.00018621626125,-4.585154750010002e-05,-0.00199595107375,2006-12-19
-0.00040437002750000003,0.00025663486875,-0.001333637095,2006-12-20
-0.0004995612575,0.00020206586375,-0.0005202161499999999,2006-12-21
-7.137660750000001e-05,-0.00025978403125,-0.00015114048374999998,2006-12-22
-0.00014193192875,0.00013778331875,-0.002274356605,2006-12-23
-2.2339960000099994e-05,0.00035527378125,-0.0032615114075,2006-12-24
-0.00017028470749999998,0.0006062465787499,-0.0026850236275000002,2006-12-25
-0.00036663273375000003,0.0003918216174999,-0.00014933882875,2006-12-26
-0.00044928504625,-0.000161050635,0.004233701752499999,2006-12-27
0.00081312077375,2.4018872500000037e-05,0.00034311026249999997,2006-12-28
0.00077462245375,0.0008296826262499,-0.0026419216175,2006-12-29
0.00030000920625,0.00064830566625,-0.0023692217199999996,2006-12-30
-3.2591400000000137e-06,0.00041654111625,-0.0022170863675,2006-12-31
-0.00026966857875,0.00018790928875,-0.00199923768625,2007-01-01
-0.000742294505,0.00033405445625,-0.0009979937149999,2007-01-02
-0.00125912542125,-0.00024575853375,0.0017881924725,2007-01-03
-0.0010316626237499998,-0.00077786410625,0.00367754570375,2007-01-04
-0.00014309884500000002,-0.0009855093325,0.00116242051,2007-01-05
-0.000383061885,-0.00044233417875,-0.0016341893575,2007-01-06
-9.272911250000006e-06,0.00019560173999999997,-0.0040166900825,2007-01-07
0.0003268707649999,0.00033484514375000003,-0.00482678993625,2007-01-08
0.00043089931125,0.0005793814787499999,-0.003833139635,2007-01-09
7.113509625e-05,0.00023791883625000001,0.0006399532687500001,2007-01-10
0.00046721880374999997,9.353489374999994e-05,0.002938303885,2007-01-11
0.0007827047124999999,0.00020899232,0.0006810347125,2007-01-12
0.00049966784875,8.187851e-05,-0.00139730727375,2007-01-13
0.0005375686,0.000266639525,-0.002205814095,2007-01-14
0.00056775594375,0.00071064199375,-0.0044121850675,2007-01-15
0.0001690505087499,0.0008285371862500001,-0.00429614034,2007-01-16
0.00010828783374999999,0.00046152964375,-0.0016430699075,2007-01-17
1.6099437500000145e-06,0.0007445884925,-0.0030962713337499997,2007-01-18
-6.689994875e-05,0.0008310095737499999,-0.0025757007962499,2007-01-19
-9.92117225e-05,0.0002999829075,3.2121524999999826e-06,2007-01-20
0.00027972203875,0.00011079505875000001,-0.000831522515,2007-01-21
6.37772625e-05,0.00015898550624999998,-0.0018148979599999998,2007-01-22
3.11154625e-05,0.00020788413749999997,-0.00271546213125,2007-01-23
0.00031786505624999996,0.00083411314125,-0.003150629975,2007-01-24
0.00040006923875,0.00064097503125,-0.00254659977625,2007-01-25
0.0003522926162499,3.7984925e-05,-0.00059339018125,2007-01-26
0.0003680619125,-1.4941231250000002e-05,-0.00034117922,2007-01-27
0.0003603498762499,0.00042302503125000003,-0.00122826425875,2007-01-28
0.000438554995,0.00038744928124999996,-0.0016525326949999998,2007-01-29
0.00040592143875,5.560313750000001e-05,-0.00027356897625,2007-01-30
0.00052238264,-0.00033783113875,0.0014295913975000002,2007-01-31
0.00035231136374999996,-0.000278473525,0.00218626264375,2007-02-01
0.00024540907125,0.00014498182500009995,0.00013895412375010006,2007-02-02
5.08255675e-05,0.000521897325,-0.0025092303849999996,2007-02-03
0.00042984240499999995,0.00102641819125,-0.0046070717612500004,2007-02-04
0.00047512395374999997,0.00111155257875,-0.0047394450749999,2007-02-05
