Colorado (PST) SNOTEL Site Glen Cove - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
1057,3/21/2008,6.2,11.3,-6.1,23.1,-6.7,-1.4,24
1057,3/22/2008,6.2,11.3,-5.9,2,-8.4,-4.5,27
1057,3/23/2008,6.2,11.3,-10.6,-1.6,-14,-7.9,-99.9
1057,3/24/2008,6.2,11.3,-4.1,25,-12.6,-6.1,26
1057,3/25/2008,6.2,11.3,-2,6.4,-6.8,-0.2,18
1057,3/26/2008,6.2,11.3,-0.3,31.4,-2.9,1.1,25
1057,3/27/2008,6.2,11.3,-0.1,23.6,-7.3,1.6,23
1057,3/28/2008,6.1,11.3,-4.1,30,-8.4,-0.3,22
1057,3/29/2008,6.1,11.3,-2.2,30.5,-9.4,-1.3,22
1057,3/30/2008,6.1,11.3,-0.1,31.8,-11.4,0.1,21
1057,3/31/2008,6.1,11.4,-4.2,26.1,-4.5,-1.2,23
1057,4/1/2008,6.1,11.5,-8.9,17.4,-9.5,-5.6,24
1057,4/2/2008,6.2,11.5,-2.9,1,-14.8,-3.9,22
1057,4/3/2008,6.2,11.5,-3.2,17.4,-5.7,0.1,22
1057,4/4/2008,6.2,11.5,-8.4,1.2,-10,-5.1,17
1057,4/5/2008,6.4,11.7,-3.2,26.9,-14.3,-2.2,24
1057,4/6/2008,6.4,11.8,-5.7,20.1,-8.1,-1.6,21
1057,4/7/2008,6.4,11.8,-6.2,19.8,-8.4,-3.2,-99.9
1057,4/8/2008,6.4,11.9,-7.7,19.6,-10.1,-4.1,24
1057,4/9/2008,6.4,11.9,-4,23.3,-11.9,-4.3,23
1057,4/10/2008,6.5,12,-5.1,18.1,-10.8,-2.9,23
1057,4/11/2008,6.8,12.5,-10,12.2,-15.1,-7.9,-99.9
1057,4/12/2008,6.8,12.5,-15.6,14,-15.6,-9.9,28
1057,4/13/2008,6.8,12.6,-5.9,19.7,-18,-8.1,31
1057,4/14/2008,6.8,12.6,0.2,28.3,-9.9,-0.7,26
1057,4/15/2008,6.8,12.6,2.7,10.5,-7.1,4.2,24
1057,4/16/2008,6.8,12.6,1.6,37.7,1.5,5.4,21
1057,4/17/2008,7.3,13.2,-9.9,3.8,-10.3,-4.2,-99.9
1057,4/18/2008,7.4,13.4,-7.4,23.8,-18,-7.9,27
1057,4/19/2008,7.5,13.5,0.8,18.4,-14,-0.6,25
1057,4/20/2008,7.5,13.5,1.4,37.3,-8.1,3.6,23
1057,4/21/2008,7.2,13.5,-0.8,29.1,-8.6,2.3,23
1057,4/22/2008,7.1,13.5,-1,4,-8.9,0.1,22
1057,4/23/2008,6.9,13.5,3.6,24.7,-9.6,2.5,19
1057,4/24/2008,6.6,13.5,0.6,9.7,-5.6,4.3,19
1057,4/25/2008,6.1,13.5,-7.2,26.9,-7.4,1.3,18
1057,4/26/2008,5.7,13.5,-6.1,26.8,-17.6,-5,17
1057,4/27/2008,5.5,13.5,-10.7,22.6,-14.2,-5.5,17
1057,4/28/2008,5.5,13.5,-3.2,24.2,-11.4,-2.8,17
1057,4/29/2008,5.5,13.5,-0.4,15.1,-4.7,2.1,16
1057,4/30/2008,5.5,13.5,4.4,24.2,-7.2,4.8,14
1057,5/1/2008,5.1,13.5,-1.4,36.7,-6.2,4.6,11
1057,5/2/2008,5.1,13.9,-10,26.5,-15.7,-6.1,15
1057,5/3/2008,5.1,13.9,-5.9,19,-16.5,-6.4,15
1057,5/4/2008,5.1,13.9,-2.7,34.9,-6.2,-0.4,15
1057,5/5/2008,5.1,13.9,1.6,36.1,-4.3,2,13
1057,5/6/2008,5,13.9,3.4,32.8,-4.3,5.6,17
1057,5/7/2008,4.4,13.9,-0.1,38.8,-1.2,5.1,9
1057,5/8/2008,4.7,14.4,1.4,10.3,-6.5,1.5,11
1057,5/9/2008,4.4,14.4,-1.4,30.3,-8.9,1.4,12
1057,5/10/2008,4.4,14.4,1.5,37.3,-2,3,12
1057,5/11/2008,3.9,14.5,-1.9,28.3,-11.7,-2,12
1057,5/12/2008,4,14.6,4.3,40.7,-2.3,5.4,10
1057,5/13/2008,2.9,14.6,-1.9,34.6,-3.7,4.2,6
1057,5/14/2008,3.2,14.9,-3.9,-0.5,-11.1,-3,6
1057,5/15/2008,3.7,15.3,-2.7,33.2,-8.4,-0.2,-99.9
1057,5/16/2008,4.2,15.9,-3.6,24.5,-10.1,-3.2,-99.9
1057,5/17/2008,4.2,15.9,0.5,27.7,-7.4,-0.3,-99.9
1057,5/18/2008,4.1,15.9,1.5,28.4,-4.7,4.1,8
1057,5/19/2008,3.3,15.9,6.8,37.1,0.2,7.4,6
1057,5/20/2008,1.8,15.9,4.4,15,3.8,9,4
1057,5/21/2008,0.6,16,8,40.1,0.2,9,3
1057,5/22/2008,0,16,3.1,43.2,0.7,8.4,3
1057,5/23/2008,0,16.1,0,31.5,-5.1,1.7,3
1057,5/24/2008,0,16.2,-2.5,3.6,-2.5,0,3
1057,5/25/2008,0,16.3,1.1,27.4,-10.1,0.8,2
1057,5/26/2008,0,16.3,2.6,31.1,-0.2,5.3,2
1057,5/27/2008,0,16.4,3,37.9,-4.3,4.8,2
1057,5/28/2008,0,16.4,2.2,9.2,-1.9,4.3,2
1057,5/29/2008,0,16.4,7.2,11.2,-1.3,6.9,2
1057,5/30/2008,0,16.5,3.5,39.1,-2.6,7.4,2
1057,5/31/2008,0,16.5,3.9,26,-0.7,6.9,1
1057,6/1/2008,0,16.6,7.9,13.4,-4.7,7.5,1
1057,6/2/2008,0,16.6,10.3,39.8,0,10.4,1
1057,6/3/2008,0,16.7,8.2,44.6,3.8,11.9,1
1057,6/4/2008,0,16.7,6.3,31,-4.8,8.5,1
1057,6/5/2008,0,16.8,2.6,38,2.2,7.3,1
1057,6/6/2008,0.4,17.9,0.6,27.5,-7.2,1.5,3
1057,6/7/2008,0,17.9,6.7,12.2,-5.8,6.5,1
1057,6/8/2008,0,17.9,5.9,14.8,-2.7,9.9,1
1057,6/9/2008,0,17.9,-0.5,8,-4.8,4,1
1057,6/10/2008,0,17.9,5.6,45.8,-8.3,5.3,1
1057,6/11/2008,0,17.9,10.1,16.6,-3.5,10.8,0
1057,6/12/2008,0,17.9,0.2,10.2,0.1,5.7,1
1057,6/13/2008,0,17.9,1.7,35.8,-4,2.9,1
1057,6/14/2008,0,17.9,6.3,13.7,0.6,6.6,0
1057,6/15/2008,0,17.9,4.8,50.4,4.5,11,0
1057,6/16/2008,0,18,8.9,50.9,-2.7,11.2,0
1057,6/17/2008,0,18,8.7,39.8,0.7,10.5,0
1057,6/18/2008,0,18,8.5,45,3.7,11.5,0
1057,6/19/2008,0,18,-99.9,-99.9,-99.9,-99.9,-99.9
1057,6/20/2008,0,18,7.2,15.9,4.6,9.4,0
1057,6/21/2008,0,18,3.5,42.2,-0.6,8.5,0
1057,6/22/2008,0,18,7.4,13.7,1.6,8.1,3
1057,6/23/2008,0,18,8.4,34.6,2.1,10.5,0
1057,6/24/2008,0,18.1,6.5,14.9,-0.2,8.8,0
1057,6/25/2008,0,18.3,5.5,38.2,2.3,9.5,0
1057,6/26/2008,0,18.3,9.8,17.2,4.3,11.2,0
1057,6/27/2008,0,18.3,7.8,18.1,-0.4,12.3,0
1057,6/28/2008,0,18.3,10.4,37.8,-2.5,12,-1
1057,6/29/2008,0,18.4,5.8,43.3,5.5,8.9,0
1057,6/30/2008,0,18.4,8.2,14.4,-0.6,9.4,0
1057,7/1/2008,0,18.5,10.1,43.2,-1,10.7,0
1057,7/2/2008,0,18.6,6.2,16.1,-1.6,10.3,0
1057,7/3/2008,0,18.6,8,15.4,-4.8,9.6,0
1057,7/4/2008,0,18.8,9.9,41.4,-1.1,10.1,0
1057,7/5/2008,0,18.8,11.1,58.1,8.2,12.6,0
1057,7/6/2008,0,18.9,10.8,18.7,7.6,12.2,0
1057,7/7/2008,0,19.2,8.9,29.6,6.7,10.5,0
1057,7/8/2008,0,19.4,4.5,41.6,-2.2,8,1
1057,7/9/2008,0,19.5,4.1,41.5,-5.4,8,7
1057,7/10/2008,0,20.1,9,42.1,3.4,9.3,-1
1057,7/11/2008,0,20.1,12.3,18.6,4.7,13.5,-1
1057,7/12/2008,0,20.1,5,45.4,5,13.7,0
1057,7/13/2008,0,20.1,6.5,46,4.8,10.1,0
1057,7/14/2008,0,20.1,10.3,42.5,5.7,11.9,0
1057,7/15/2008,0,20.1,7.7,16.8,-1,11.5,0
1057,7/16/2008,0,20.1,11.1,17.1,-4.3,11.5,0
1057,7/17/2008,0,20.4,10.4,41.3,7.7,11.9,0
1057,7/18/2008,0,20.4,9.1,40.6,-0.5,11,0
1057,7/19/2008,0,20.4,10.7,15.6,6.6,11.2,0
1057,7/20/2008,0,20.4,11.2,48.7,-0.3,12.6,-1
1057,7/21/2008,0,20.4,12.6,43.9,7.7,13.8,0
1057,7/22/2008,0,20.4,12.3,43.2,5.8,13.6,0
1057,7/23/2008,0,20.4,12.4,43.5,1.3,13.5,3
1057,7/24/2008,0,20.6,10.6,18.8,8.3,12.3,0
1057,7/25/2008,0,20.7,11.2,18.4,8.2,12.3,0
1057,7/26/2008,0,21,10.5,46.8,1.3,11.6,-99.9
1057,7/27/2008,0,21,10,43.8,0.7,12,-1
1057,7/28/2008,0,21.2,8,38.3,-2.3,11.2,0
1057,7/29/2008,0,21.3,7.7,38.4,-3.8,10.6,0
1057,7/30/2008,0,21.3,10.7,16.9,3.2,10.9,0
1057,7/31/2008,0,21.3,10.4,18.4,0.2,13.5,0
1057,8/1/2008,0,21.3,14.1,49.7,7.9,14.5,0
1057,8/2/2008,0,21.3,13.9,44.8,3.5,15.9,0
1057,8/3/2008,0,21.4,8.7,50.2,5.6,14.5,0
1057,8/4/2008,0,21.4,9.7,48,-0.1,12.9,-1
1057,8/5/2008,0,21.4,9.3,42.9,8.9,12.6,0
1057,8/6/2008,0,21.4,10.3,15.3,-3,11,0
1057,8/7/2008,0,23.3,7.5,44.8,-1,11,0
1057,8/8/2008,0,23.3,8.9,10.7,-7.7,8.4,0
1057,8/9/2008,0,23.6,8.1,52.7,-0.8,10.7,0
1057,8/10/2008,0,23.8,8.2,44.4,1.8,9.7,0
1057,8/11/2008,0,24,5.6,39.4,-4.4,8.7,0
1057,8/12/2008,0,24,7.9,46.2,-5.5,9.9,0
1057,8/13/2008,0,24,8.4,39.7,-3.3,11,0
1057,8/14/2008,0,24,5.4,15.8,4.6,9.9,0
1057,8/15/2008,0,24.1,4.9,41.3,1,8.9,0
1057,8/16/2008,0,24.4,4.4,37.3,-5.9,4.9,0
1057,8/17/2008,0,25,2.9,35.6,-5.5,4.5,0
1057,8/18/2008,0,25.2,3.6,32.9,-6.3,3.5,-1
1057,8/19/2008,0,25.2,3.2,33.8,2.2,5.1,-1
1057,8/20/2008,0,25.2,10.1,47.7,2.9,9.1,0
1057,8/21/2008,0,25.2,9.2,57,-3.3,10.4,0
1057,8/22/2008,0,25.2,11.4,49.3,-2.4,12.9,0
1057,8/23/2008,0,25.2,9.6,18.1,0.3,12,0
1057,8/24/2008,0,25.2,11,45.5,-5.2,11.7,0
1057,8/25/2008,0,25.2,9.4,16.2,-0.3,11.4,0
1057,8/26/2008,0,25.2,9.2,42.9,5.4,10.8,0
1057,8/27/2008,0,25.2,9.4,16,7.9,11.3,0
1057,8/28/2008,0,25.2,11.3,17.8,-2.1,11.9,0
1057,8/29/2008,0,25.3,9.9,16.2,-6.4,11.7,0
1057,8/30/2008,0,26.1,4.3,39.1,2.5,9.1,0
1057,8/31/2008,0,26.1,9.7,48.1,4.3,10.9,0
1057,9/1/2008,0,26.1,8.3,14.5,7.5,10.4,0
1057,9/2/2008,0,26.1,7.3,14.5,6.5,9.5,0
1057,9/3/2008,0,26.1,6.6,38.1,-12.7,6.5,0
1057,9/4/2008,0,26.1,2.8,43.3,2.7,7.8,0
1057,9/5/2008,0,26.1,2.6,12.7,2.4,7.2,0
1057,9/6/2008,0,26.1,6.4,11.2,-9.1,6.1,0
1057,9/7/2008,0,26.1,6.8,34.5,3.2,7.6,0
1057,9/8/2008,0,26.1,5.4,15.3,5.1,9.3,-1
1057,9/9/2008,0,26.1,2.8,12.9,2.8,7.8,0
1057,9/10/2008,0,26.1,6.2,26.1,-1.7,8.5,0
1057,9/11/2008,0,26.1,4.4,13.2,3.6,7,4
1057,9/12/2008,0,26.6,4.1,10.5,-7.2,5.7,0
1057,9/13/2008,0,27,2.5,36.2,1.6,4.3,0
1057,9/14/2008,0,27,2.7,40.3,-0.2,4.6,0
1057,9/15/2008,0,27,2.1,11.5,-7.1,5.3,0
1057,9/16/2008,0,27,6,46,-10.4,5.4,1
1057,9/17/2008,0,27,4,14.1,3.4,7.8,0
1057,9/18/2008,0,27.1,2.5,42.5,-6.5,6.4,0
1057,9/19/2008,0,27.1,1.6,32.8,-3.6,5.1,0
1057,9/20/2008,0,27.3,2.4,9.7,0.4,3.6,0
1057,9/21/2008,0,27.3,7.1,41.3,-4.1,6.9,0
1057,9/22/2008,0,27.3,8,12.3,5.5,8.3,0
1057,9/23/2008,0,27.3,4.7,28.4,-0.9,8.5,0
1057,9/24/2008,0,27.3,5.1,11.5,-5.1,6.8,0
1057,9/25/2008,0,27.3,5,40.5,4.4,8.5,0
1057,9/26/2008,0,27.3,7.6,44.4,4.3,9.4,-1
1057,9/27/2008,0,27.4,3.4,27.5,-1,7.9,0
1057,9/28/2008,0,27.5,6,34.4,-1.1,6.2,1
1057,9/29/2008,0,27.5,2,32.5,1.4,6.9,1
1057,9/30/2008,0,27.5,6.7,35,-99.9,6.9,1
1057,10/1/2008,0,0,7.2,13.2,0.5,7.4,0
1057,10/2/2008,0,0.1,5.5,41.1,-6.1,7.2,0
1057,10/3/2008,0,0.1,4.4,32.2,-5.4,5.7,1
1057,10/4/2008,0,0.1,5.3,11.6,1.8,6.2,0
1057,10/5/2008,0,0.2,2.7,8.6,2.5,5,0
1057,10/6/2008,0,0.2,-0.3,6,-5.8,2.4,0
1057,10/7/2008,0,0.2,0.4,28.4,-2.3,0.7,0
1057,10/8/2008,0,0.2,6,38.9,-2.4,5.7,0
1057,10/9/2008,0,0.2,4.5,32.4,1.3,7.4,0
1057,10/10/2008,0,0.2,5.2,12,4.2,7.2,0
1057,10/11/2008,0,0.2,3.9,34.6,-5.6,5.3,1
1057,10/12/2008,0,0.7,4.2,6,-6.9,3.7,0
1057,10/13/2008,0,0.9,-3.4,31.7,-10.5,2.1,1
